"GALLERY","num_arrests"
"723424",3
"723432",3
"723498",5
"723649",3
"724020",4
"724103",3
"724119",7
"724219",4
"724377",8
"724582",3
"725273",4
"725284",5
"725313",4
"725519",3
"725690",3
"726142",3
"726166",6
"726275",4
"726570",3
"726765",3
"727076",4
"727191",3
"727566",7
"728338",3
"728384",3
"728890",7
"729007",3
"729684",3
"729796",3
"730250",4
"730518",3
"730729",3
"730787",3
"731359",3
"731506",3
"731655",3
"731695",3
"731905",6
"732016",3
"732108",3
"732509",3
"733031",3
"733133",3
"733535",4
"734173",5
"734291",4
"734365",4
"734665",3
"734873",3
"736644",3
"736920",3
"737824",4
"738179",3
"739063",3
"739440",5
"739693",3
"739729",4
"741515",4
"742240",3
"742580",3
"742797",6
"743576",3
"743772",3
"744620",4
"745335",3
"745947",3
"746311",3
"746505",3
"746898",3
"746950",4
"748042",5
"748757",3
"749168",5
"749298",3
"749462",3
"749979",3
"750015",4
"750085",3
"750382",3
"750601",3
"750607",3
"750676",3
"750729",4
"751327",7
"751747",7
"752452",3
"754921",3
"754933",3
"755140",3
"755252",3
"755386",3
"756001",3
"756041",3
"756734",4
"757224",6
"757292",3
"757356",3
"758664",6
"758901",3
"770690",5
"770699",4
"770723",3
"770822",3
"771211",3
"772226",3
"772296",11
"774068",3
"776622",3
"776871",3
"776939",3
"777093",3
"777182",3
"779146",3
"780862",3
"781015",4
"781017",9
"781896",3
"782254",3
"782896",3
"784054",5
"784777",9
"785118",4
"785153",3
"785526",3
"786511",3
"786565",4
"786639",4
"787265",3
"787305",4
"787689",4
"788205",4
"788317",3
"788722",3
"788968",3
"788983",3
"789073",3
"789687",3
"789837",4
"789900",4
"791292",3
"791327",3
"791586",4
"792001",6
"792035",3
"792158",3
"792192",3
"792920",4
"793296",5
"793642",3
"794096",3
"794786",3
"795192",6
"795457",3
"796822",3
"797340",4
"797460",4
"797762",3
"798281",7
"798302",3
"798756",5
"798839",3
"798926",3
"799951",3
"800443",3
"800630",3
"801573",4
"801597",4
"801820",7
"801994",3
"802732",11
"802857",3
"802889",3
"802890",3
"803873",3
"804530",3
"804575",4
"804922",3
"804995",4
"805460",4
"805775",8
"805809",4
"806061",5
"806337",5
"807013",3
"807311",3
"807515",6
"807572",7
"808195",6
"808244",4
"808395",3
"809227",3
"809891",4
"809985",3
"810645",3
"810809",3
"811000",3
"811717",3
"812067",3
"812184",3
"812210",3
"812310",3
"812613",3
"812908",9
"813535",3
"813874",3
"814391",4
"816247",3
"816383",3
"817963",11
"818168",3
"818326",4
"818995",3
"819332",3
"820557",3
"821134",3
"821495",4
"821868",8
"821877",4
"822306",4
"822441",4
"822741",5
"822794",3
"822795",5
"823185",3
"823244",3
"823598",3
"823758",10
"823817",3
"823959",4
"824145",3
"824184",4
"824336",3
"824548",4
"825084",3
"825149",3
"825178",3
"825322",3
"825715",3
"825920",4
"825984",13
"825991",4
"826173",4
"826209",3
"826252",5
"826282",3
"826430",5
"827311",4
"827656",4
"827736",4
"828422",6
"828471",5
"828578",5
"828800",3
"829042",3
"829664",5
"829824",5
"829867",5
"829879",3
"830094",4
"830223",3
"830269",4
"830322",3
"830642",4
"830741",3
"830898",5
"831289",3
"831461",3
"832046",3
"832056",3
"832285",3
"832389",3
"832635",3
"832768",3
"832872",3
"833120",3
"833312",3
"833497",3
"833786",3
"833950",3
"834030",12
"834136",3
"834199",5
"834610",3
"834979",4
"835406",3
"835541",4
"835772",4
"835826",3
"836061",3
"836245",4
"836340",3
"836456",6
"836785",4
"836820",8
"836972",3
"837001",8
"837155",5
"837168",6
"837227",3
"837309",3
"837528",3
"837603",4
"837740",7
"837748",3
"838060",5
"838157",3
"838203",3
"838314",3
"838468",3
"838532",3
"838727",3
"838842",3
"838885",3
"838911",3
"838919",4
"839152",6
"839169",3
"839288",15
"839295",3
"839315",6
"839343",3
"839459",3
"839790",3
"839861",5
"839869",3
"839900",7
"839984",4
"840183",3
"840238",3
"840290",3
"840350",5
"840615",3
"840645",3
"841028",5
"841127",3
"841220",3
"841452",3
"841505",3
"841522",11
"841536",3
"841571",3
"841633",3
"841688",3
"841742",3
"841749",3
"842014",3
"842238",5
"842260",3
"842336",3
"842935",4
"843076",4
"843176",3
"843377",3
"843543",3
"843557",3
"843564",3
"843665",3
"843675",3
"843729",4
"843733",3
"843895",3
"844000",4
"844053",4
"844055",6
"844218",3
"844396",5
"844400",4
"844438",3
"844551",8
"844646",4
"844649",3
"844901",3
"844937",4
"844980",3
"845091",5
"845138",3
"845166",3
"845414",3
"845430",5
"845565",4
"845613",3
"845643",4
"845659",5
"845740",3
"845760",3
"845783",3
"845828",3
"845907",6
"845923",3
"845947",3
"845990",4
"845991",3
"846021",3
"846024",5
"846036",3
"846059",3
"846081",3
"846095",4
"846162",3
"846182",3
"846186",3
"846189",3
"846192",4
"846203",3
"846231",3
"846257",5
"846282",3
"846303",3
"846349",3
"846354",3
"846463",3
"846502",3
"846586",3
"846600",3
"846620",5
"846723",4
"846828",3
"846842",3
"846930",3
"846937",7
"847030",3
"847034",3
"847206",3
"847296",6
"847304",3
"847310",7
"847325",3
"847339",3
"847363",3
"847364",3
"847419",3
"847548",7
"847697",4
"847825",4
"847841",3
"847842",3
"847853",3
"847897",3
"847911",7
"847919",3
"848034",3
"848045",3
"848065",3
"848085",3
"848086",3
"848108",4
"848156",3
"848326",3
"848376",4
"848423",3
"848444",3
"848487",4
"848555",3
"848638",4
"848935",3
"849281",3
"849335",3
"849346",3
"849455",4
"849498",5
"849612",6
"849631",3
"849676",4
"849689",4
"849705",5
"849711",4
"849936",3
"850030",3
"850063",3
"850403",3
"850417",3
"850423",3
"850476",3
"850651",3
"851198",3
"851384",4
"851412",3
"851674",3
