"GALLERY","num_arrests"
"707250",4
"707745",5
"707828",5
"708196",3
"708253",3
"709068",8
"709539",3
"709832",3
"710028",4
"710269",3
"710325",3
"710367",3
"711166",5
"711928",3
"712380",3
"712587",3
"713052",3
"713194",3
"713302",3
"714261",5
"714264",3
"714301",5
"714448",3
"714752",3
"714778",3
"715442",4
"715695",5
"715966",4
"716061",4
"716161",3
"716164",3
"716255",3
"716442",3
"716480",3
"717322",3
"717375",3
"717522",3
"718101",3
"718740",3
"718928",4
"719385",3
"720174",3
"720276",3
"720353",4
"720923",4
"722253",4
"722643",4
"723196",3
"723424",3
"723727",3
"723795",3
"724119",11
"724261",3
"725142",3
"725222",3
"725908",3
"726106",4
"726275",3
"727566",7
"728634",3
"729422",3
"729438",3
"729531",3
"729926",3
"730013",3
"730211",4
"730335",3
"730751",3
"731162",4
"731702",8
"731774",4
"732761",3
"732932",3
"733306",7
"733395",3
"733458",3
"733861",3
"733953",4
"733956",3
"734173",5
"737384",3
"737405",3
"738093",4
"738848",3
"739057",4
"739269",8
"739494",4
"740822",4
"741255",3
"741284",4
"741347",3
"741994",3
"742040",3
"742596",3
"742909",7
"742920",4
"743022",3
"743772",3
"744505",4
"745947",8
"746205",3
"747084",3
"747382",4
"748757",4
"748920",3
"749168",3
"749582",3
"749794",4
"750015",7
"750607",4
"750645",3
"750729",3
"751341",3
"751451",5
"752009",6
"752535",5
"752983",4
"753653",3
"754266",5
"754516",3
"754609",3
"754644",5
"755295",3
"755630",4
"756092",4
"756275",3
"757032",3
"757426",3
"757538",3
"758160",4
"758217",3
"758390",3
"758654",3
"758859",3
"770025",3
"770483",3
"770675",4
"770690",3
"771033",3
"771305",3
"771722",3
"772234",3
"772296",7
"772944",4
"773988",3
"774107",3
"774657",4
"775094",3
"776002",3
"776619",3
"776736",3
"777022",3
"777303",5
"777553",4
"777694",3
"777910",4
"778449",4
"778768",3
"779616",4
"781017",5
"781529",3
"783079",3
"783548",5
"785741",4
"785973",3
"786500",3
"787265",5
"787305",5
"787561",4
"787681",4
"787736",4
"788177",3
"788494",3
"788502",3
"788752",3
"789190",4
"789466",3
"789686",4
"789752",3
"790080",3
"790627",4
"791292",4
"792001",3
"793340",4
"793777",3
"794096",3
"794225",3
"794639",3
"795715",5
"795910",4
"796394",8
"796524",3
"797116",3
"797340",7
"798092",3
"798222",3
"798400",3
"798569",4
"798580",3
"798799",3
"798806",3
"798829",3
"799350",3
"799514",3
"799761",3
"799951",6
"800985",3
"801198",3
"801563",4
"801678",4
"801820",7
"802201",3
"802732",8
"803352",3
"803521",6
"803624",7
"803724",3
"804610",3
"804782",3
"804987",3
"804995",4
"805075",3
"805125",3
"805142",4
"805214",3
"805235",3
"805534",3
"805626",3
"805987",3
"806265",3
"806337",5
"807113",3
"807166",3
"807229",3
"807311",3
"807572",3
"807799",3
"808070",3
"808195",4
"808395",4
"808884",3
"809400",4
"809504",3
"809761",3
"810077",3
"810097",5
"810136",4
"810500",3
"810890",3
"811600",3
"811949",3
"812716",3
"813236",3
"813297",3
"813930",3
"814118",3
"814281",3
"814468",3
"814563",4
"815046",3
"815531",3
"815558",3
"815978",4
"815985",3
"816359",3
"816924",3
"817057",4
"817279",3
"817687",4
"817886",3
"817963",7
"818092",3
"818196",4
"818410",3
"818586",3
"818718",4
"818786",5
"818831",3
"818995",3
"818998",5
"819470",3
"819546",3
"819702",3
"819726",4
"819852",3
"820278",7
"820398",4
"820599",4
"820943",3
"821014",3
"821220",4
"821255",3
"821489",4
"821521",3
"821661",3
"821868",5
"821910",3
"822211",3
"822270",3
"822306",8
"822345",4
"822542",3
"822649",3
"822794",5
"822868",4
"823178",3
"823681",3
"823758",5
"823905",4
"824088",3
"824395",3
"824613",3
"824813",10
"825084",3
"825149",3
"825556",4
"825760",3
"825762",3
"825885",3
"825984",4
"826145",3
"826152",4
"826574",3
"826655",4
"826662",4
"826932",3
"826962",3
"826966",3
"826999",3
"827656",3
"827676",3
"827844",4
"828046",4
"828053",3
"828257",3
"828374",4
"828472",4
"828482",3
"828647",3
"828732",3
"828882",4
"829007",3
"829009",6
"829207",3
"829388",4
"829428",3
"829451",3
"829590",3
"829660",3
"829761",3
"829901",4
"830005",3
"830147",3
"830183",3
"830303",3
"830322",3
"830476",3
"830642",3
"830731",4
"830781",3
"830898",6
"831075",4
"831127",3
"831138",3
"831187",6
"831203",4
"831262",6
"831289",3
"831461",3
"831805",4
"832046",9
"832153",3
"832170",11
"832193",5
"832269",3
"832271",3
"832285",4
"832294",3
"832414",3
"832503",3
"832585",3
"832977",3
"833004",4
"833134",4
"833304",3
"833408",3
"833496",3
"833542",3
"833629",3
"833822",3
"833827",3
"833908",3
"834187",3
"834199",4
"834459",3
"834500",4
"834541",3
"834550",3
"834581",4
"834592",4
"834626",3
"834732",3
"834752",3
"834845",3
"834889",4
"834902",4
"834968",6
"834979",3
"835025",3
"835126",3
"835256",3
"835289",3
"835300",5
"835301",3
"835331",3
"835354",7
"835395",7
"835413",3
"835541",6
"835582",3
"835589",3
"835596",4
"835628",3
"835632",3
"835668",3
"835714",3
"835756",5
"835758",3
"835764",3
"835772",3
"835780",3
"835824",3
"835825",3
"835826",8
"835836",3
"835862",6
"835867",3
"835882",3
"835923",3
"835968",3
"835983",3
"836032",3
"836072",3
"836101",3
"836117",3
"836121",3
"836222",3
"836241",3
"836242",3
"836245",3
"836340",3
"836377",4
"836423",3
"836435",3
"836449",3
"836713",3
"836785",5
"836810",5
"836817",3
"836820",6
"836844",3
"836904",5
"836914",3
"836951",3
"836977",3
"836994",3
"837001",9
"837018",3
"837039",3
"837079",5
"837100",5
"837206",3
"837227",3
"837263",5
"837300",3
"837319",3
"837439",3
"837457",8
"837478",4
"837557",3
"837601",5
"837603",6
"837639",3
"837890",3
"837934",3
"838128",3
"838142",3
"838161",3
"838203",3
"838256",3
"838351",4
"838542",3
"838835",5
"838858",7
"838901",3
"838937",5
"838955",3
"839069",3
"839171",3
"839187",3
"839238",3
"839318",3
"840144",3
"840612",3
"840924",3
